Material,Diameter (nm),Zeta potential (mV),Cell_type,Concentration (g/L),Viability (%),Coat,Line_Primary_Cell,Animal,Cell_morphology,Cell_age,Cell_organ,Time (h),Molecular weight (g/mol),Electronegativity,Elements,Ionic radius
2,0.28100470957613816,0.4342344654799387,54,0.003333333333333333,93.162,0,0,4,10,0,4,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.005023547880690738,0.4342344654799387,0,0.003333333333333333,103.26,0,0,2,8,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.004709576138147567,0.4342344654799387,40,0.06666666666666667,69.675,0,0,2,1,0,9,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.00013333333333333334,46.853,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.0002666666666666667,71.562,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.0013333333333333333,75.524,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.0026666666666666666,79.487,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.013333333333333332,72.494,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.026666666666666665,2.0979,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.00013333333333333334,86.247,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.0002666666666666667,59.441,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.00013333333333333334,99.394,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.026666666666666665,113.39,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.0002666666666666667,81.212,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.026666666666666665,1.2121,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.0013333333333333333,94.242,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.013333333333333332,82.284,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.0026666666666666666,84.149,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,11,0.0013333333333333333,81.818,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.0002666666666666667,119.7,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.0026666666666666666,118.79,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.013333333333333332,6.6667,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.026666666666666665,1.2121,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.00013333333333333334,108.99,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.0002666666666666667,135.36,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.0013333333333333333,131.59,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.0026666666666666666,153.91,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.013333333333333332,145.22,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.026666666666666665,140.0,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,30,0.0011133333333333334,102.43,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.00013333333333333334,72.444,0,1,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.0013333333333333333,75.778,0,1,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.0026666666666666666,89.111,0,1,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.004709576138147567,0.4342344654799387,17,0.03333333333333333,89.18,0,0,2,1,0,20,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.004709576138147567,0.4342344654799387,17,0.13333333333333333,57.024,0,0,2,1,0,20,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,35,0.008333333333333333,94.706,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,35,0.0011133333333333334,99.216,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,35,0.0016666666666666666,96.078,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,35,0.003333333333333333,95.686,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,35,0.004166666666666667,91.569,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.0026666666666666666,90.303,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,35,0.008333333333333333,6.6667,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,35,0.0016666666666666666,92.549,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,35,0.0011133333333333334,92.745,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,35,0.003333333333333333,20.784,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,35,0.0016666666666666666,33.725,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,35,0.0011133333333333334,73.333,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,30,0.008333333333333333,96.349,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,30,0.004166666666666667,98.377,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.13333333333333333,137.68,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,35,0.008333333333333333,93.137,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,35,0.004166666666666667,10.0,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,35,0.004166666666666667,96.471,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,35,0.003333333333333333,93.137,0,0,2,1,1,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.0002666666666666667,78.551,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.26666666666666666,128.7,0,0,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,30,0.003333333333333333,102.03,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.09262166405023549,0.4342344654799387,46,0.009999999999999998,72.93,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.09262166405023549,0.4342344654799387,46,0.006666666666666666,87.639,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.09262166405023549,0.4342344654799387,46,0.003333333333333333,90.853,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.09262166405023549,0.4342344654799387,46,0.0006666666666666666,99.629,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,46,0.016666666666666666,7.2335,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,46,0.009999999999999998,68.782,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,46,0.006666666666666666,80.457,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,46,0.0006666666666666666,98.858,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.02982731554160126,0.4342344654799387,46,0.016666666666666666,6.599,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.02982731554160126,0.4342344654799387,46,0.009999999999999998,68.655,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.02982731554160126,0.4342344654799387,46,0.006666666666666666,77.919,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.02982731554160126,0.4342344654799387,46,0.003333333333333333,81.98,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.02982731554160126,0.4342344654799387,46,0.0006666666666666666,98.604,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.004709576138147567,0.4342344654799387,17,0.26666666666666666,47.125,0,0,2,1,0,20,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.09262166405023549,0.4342344654799387,46,0.016666666666666666,19.778,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.004709576138147567,0.4342344654799387,17,0.06666666666666667,72.85,0,0,2,1,0,20,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.02982731554160126,0.4342344654799387,46,0.0006666666666666666,96.701,0,0,2,2,0,25,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.004709576138147567,0.4342344654799387,29,0.06666666666666667,75.873,0,0,2,1,0,10,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.013333333333333332,23.03,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,46,0.003333333333333333,84.264,0,0,2,2,0,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.00013333333333333334,120.0,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.22344322344322345,0.4342344654799387,42,0.0016666666666666666,43.363,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.02982731554160126,0.4342344654799387,46,0.006666666666666666,77.284,0,0,2,2,0,25,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.038199895342752484,0.4342344654799387,42,0.0005333333333333334,79.531,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06275248560962847,0.4342344654799387,55,0.0013333333333333333,109.39,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.021140763997906854,0.2423076299086951,10,1.3131104600000001e-05,92.55768,5,0,4,11,0,8,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.021140763997906854,0.2423076299086951,27,1.3131104599999998e-06,95.48146,5,1,2,0,1,28,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,22,0.131311046,42.925983,0,0,2,1,1,18,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.13333333333333333,108.26,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.26666666666666666,70.94,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.0026666666666666666,92.308,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.05075876504447933,0.4342344654799387,30,0.0016666666666666666,102.43,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.26666666666666666,126.78,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,30,0.008333333333333333,98.377,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,22,1.3131104599999999e-07,100.75949,0,0,2,1,1,18,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,22,1.3131104599999998e-06,101.51899,0,0,2,1,1,18,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,30,0.0016666666666666666,109.53,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,22,0.00013131104599999998,100.25317,0,0,2,1,1,18,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,22,0.00131311046,94.177216,0,0,2,1,1,18,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,22,0.0131311046,88.101265,0,0,2,1,1,18,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,22,1.3131104600000001e-05,101.51899,0,0,2,1,1,18,0.28143712574850305,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.026666666666666665,90.889,0,1,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.13333333333333333,83.333,0,1,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.26666666666666666,79.556,0,1,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.00013333333333333334,77.333,0,1,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.0002666666666666667,80.444,0,1,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.0013333333333333333,83.111,0,1,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.0026666666666666666,72.444,0,1,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,30,0.008333333333333333,81.47,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.038199895342752484,0.4342344654799387,42,0.00013333333333333334,98.827,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,30,0.004166666666666667,107.91,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,30,0.003333333333333333,106.49,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.013333333333333332,86.0,0,1,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,30,0.0016666666666666666,101.01,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.019361590790162222,0.4342344654799387,30,0.0011133333333333334,98.377,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.013333333333333332,77.333,0,1,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,30,0.003333333333333333,116.63,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,30,0.0011133333333333334,102.43,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.04657247514390372,0.4342344654799387,42,0.00013333333333333334,91.134,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.0002666666666666667,83.778,0,1,2,2,2,25,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.04657247514390372,0.4342344654799387,42,0.0005333333333333334,47.849,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06122448979591837,0.4342344654799387,42,0.00013333333333333334,91.134,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06122448979591837,0.4342344654799387,42,0.0002666666666666667,87.353,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.06122448979591837,0.4342344654799387,42,0.0005333333333333334,56.845,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.04657247514390372,0.4342344654799387,42,0.0002666666666666667,87.223,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.003663003663003664,0.4342344654799387,30,0.004166666666666667,106.09,0,0,2,1,0,19,0.4251497005988024,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.038199895342752484,0.4342344654799387,42,0.0002666666666666667,91.134,0,0,2,2,0,6,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.13333333333333333,121.08,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.26666666666666666,62.0,0,1,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.13333333333333333,83.556,0,1,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.0664573521716379,0.4342344654799387,11,0.026666666666666665,77.556,0,1,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.13333333333333333,94.203,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.0013333333333333333,106.84,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.013333333333333332,116.24,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.013333333333333332,110.54,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.0026666666666666666,105.13,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.0013333333333333333,121.65,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.0002666666666666667,117.66,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.00013333333333333334,120.51,0,0,7,0,0,15,0.13772455089820362,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.26666666666666666,85.507,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.026666666666666665,98.841,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.00013333333333333334,78.632,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.013333333333333332,99.13,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.0026666666666666666,92.174,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.0013333333333333333,88.406,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.0002666666666666667,85.755,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,11,0.00013333333333333334,78.261,0,0,2,2,2,25,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
2,0.03368916797488226,0.4342344654799387,55,0.026666666666666665,116.24,0,0,7,0,0,15,0.5688622754491018,0.7813855695605205,0.6120401337792645,2,0.9636363636363637
3,0.18608058608058609,0.8167700632077396,50,1.4447786195443043e-10,2.5775657,0,0,4,11,0,8,0.13772455089820362,0.4394472349715727,0.6371237458193981,3,1.0
3,0.18608058608058609,0.8167700632077396,50,5.7791144781772174e-11,13.747017,0,0,4,11,0,8,0.13772455089820362,0.4394472349715727,0.6371237458193981,3,1.0
3,0.18608058608058609,0.8167700632077396,50,5.779114478177215e-10,1.1455847,0,0,4,11,0,8,0.13772455089820362,0.4394472349715727,0.6371237458193981,3,1.0
3,0.18608058608058609,0.8167700632077396,50,2.8895572390886087e-10,2.5775657,0,0,4,11,0,8,0.13772455089820362,0.4394472349715727,0.6371237458193981,3,1.0
3,0.18608058608058609,0.8167700632077396,50,2.889557239088609e-11,14.606205,0,0,4,11,0,8,0.13772455089820362,0.4394472349715727,0.6371237458193981,3,1.0
4,0.024594453165881738,0.40796811341372946,25,0.06666666666666667,106.02,0,0,2,1,0,12,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.024594453165881738,0.40796811341372946,40,0.13333333333333333,112.0,0,0,2,1,0,9,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.011512297226582941,0.40796811341372946,26,0.008333333333333333,95.414,0,0,2,1,0,11,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.024594453165881738,0.40796811341372946,25,0.016666666666666666,105.14,0,0,2,1,0,12,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.011512297226582941,0.40796811341372946,26,0.26666666666666666,79.365,0,0,2,1,0,11,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.011512297226582941,0.40796811341372946,26,0.13333333333333333,89.065,0,0,2,1,0,11,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.011512297226582941,0.40796811341372946,26,0.016666666666666666,95.414,0,0,2,1,0,11,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.0033490319204604923,0.40796811341372946,69,0.007286666666666667,84.667,0,0,4,11,0,8,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.011512297226582941,0.40796811341372946,26,0.004166666666666667,96.649,0,0,2,1,0,11,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.011512297226582941,0.40796811341372946,26,0.00208,98.236,0,0,2,1,0,11,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.011512297226582941,0.40796811341372946,26,0.00104,98.236,0,0,2,1,0,11,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
4,0.011512297226582941,0.40796811341372946,26,0.06666666666666667,96.12,0,0,2,1,0,11,0.13772455089820362,0.6574321365230175,0.7391304347826089,4,0.9818181818181818
